 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعه بيد حسن لي الديزل",01/01/2024,"20241","G.Ledger","2,858,262.34","1,500.00",0.00,1,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعه من حسن  لي رواتب العيل",01/01/2024,"20241","Receipts","2,857,262.34","1,000.00",0.00,2,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعه من حسن لحساب الطارق",02/01/2024,"20242","Receipts","2,855,872.34","1,390.00",0.00,3,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعه من محمد حسنين",03/01/2024,"20243","Receipts","2,855,772.34",100.00,0.00,4,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعه من  حسن فب المكتب",03/01/2024,"20242","G.Ledger","2,854,772.34","1,000.00",0.00,5,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","من محمد حسنين",04/01/2024,"20244","Receipts","2,854,722.34",50.00,0.00,6,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","من عم/طارق",04/01/2024,"20245","Receipts","2,854,222.34",500.00,0.00,7,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعه لي راتب كبير",04/01/2024,"20246","Receipts","2,853,222.34","1,000.00",0.00,8,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","توريدات دفعة بد حسن ديزل",06/01/2024,"2024162","G.Ledger","2,852,022.34","1,200.00",0.00,9,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعه بيد حسن",06/01/2024,"20243","G.Ledger","2,850,122.34","1,900.00",0.00,10,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعه من حسن",06/01/2024,"20247","Receipts","2,847,017.34","3,105.00",0.00,11,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعة الى محسن للديزل",07/01/2024,"2024159","G.Ledger","2,844,517.34","2,500.00",0.00,12,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعه بيد حسن",08/01/2024,"20245","G.Ledger","2,839,517.34","5,000.00",0.00,13,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","شيك كرفور رقم 363002",08/01/2024,"20246","G.Ledger","3,532,886.47",0.00,"693,369.13",14,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعة الى محمد على مكتب بيد حسن",08/01/2024,"2024163","G.Ledger","3,531,386.47","1,500.00",0.00,15,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعه الي هسام تحول الرواتب",08/01/2024,"2024460","G.Ledger","3,526,386.47","5,000.00",0.00,16,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","باقي رواتب  سبار بيد حسن  الي روبل",08/01/2024,"20247","G.Ledger","3,521,386.47","5,000.00",0.00,17,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعه من محمد حسنين",08/01/2024,"20248","Receipts","3,521,356.47",30.00,0.00,18,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعه من حسن",09/01/2024,"20249","Receipts","3,521,156.47",200.00,0.00,19,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","تحويل بتاريخ 9/1/2024  عن نص 11 لاول سبار",09/01/2024,"20248","G.Ledger","3,673,061.19",0.00,"151,904.72",20,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعه من محمد حسنين في  المكتب",09/01/2024,"202429","G.Ledger","3,671,061.19","2,000.00",0.00,21,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","موصلاات عمل رويال  في الاستور",09/01/2024,"2024461","G.Ledger","3,670,961.19",100.00,0.00,22,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعه  تحويل",09/01/2024,"2024671","G.Ledger","3,650,961.19","20,000.00",0.00,23,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعه بيد حسن لي الديزل",10/01/2024,"202430","G.Ledger","3,646,961.19","4,000.00",0.00,24,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعه الي طارق",10/01/2024,"202410","Receipts","3,645,961.19","1,000.00",0.00,25,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
